id,y
107.0,71.8163323600959
108.0,70.84124687282856
109.0,59.215096618543555
110.0,77.3569489472479
111.0,75.58065183410596
112.0,77.3981757400442
113.0,60.41595692985061
114.0,65.20487710492901
115.0,78.45415100389874
116.0,74.25608052386778
117.0,76.58580304720459
118.0,73.96032376661393
119.0,65.43410775729565
120.0,69.49895445419308
121.0,74.52632281924701
122.0,62.766276577058356
123.0,72.26111138877661
124.0,66.2559315889112
125.0,66.34041717049047
126.0,63.69735049578819
127.0,73.62313033233274
128.0,71.0610037448025
129.0,76.20185368719788
130.0,64.3094052177367
131.0,73.17726346084282
132.0,68.09230055538754
133.0,58.75713241666921
134.0,76.5586416995016
135.0,55.914760996987134
136.0,77.29358023209753
137.0,69.14810067065618
138.0,71.4356344880268
139.0,73.8807788527398
140.0,66.36371837326394
141.0,59.703109647579986
142.0,80.47021142937652
143.0,78.23657304865438
144.0,71.95715157171652
145.0,47.70357169704352
146.0,70.02395728830324
147.0,77.91932836365876
148.0,70.92790116869845
149.0,71.52754678039703
150.0,68.64172718549189
151.0,82.65787223979979
152.0,68.90210087774204
153.0,75.1578798366157
154.0,78.21700595564461
155.0,50.22064596681911
156.0,65.10926902678213
157.0,65.42286493540671
158.0,75.44969054232881
159.0,75.69953478064147
160.0,86.7861392213643
161.0,60.80931404553971
162.0,84.12267883659979
163.0,82.56157331727405
164.0,59.47752378578629
165.0,75.2865988814832
166.0,67.36514337517288
167.0,71.26560291467041
168.0,69.4624357164815
169.0,76.9848121300856
170.0,56.08189849289021
171.0,75.12980398747295
172.0,65.14952699755047
173.0,71.00873913618507
174.0,79.10165183029046
175.0,58.87547180471114
176.0,73.9461186299385
177.0,75.12559623245046
178.0,62.23703051877552
179.0,60.39490177574687
180.0,69.16330544175321
181.0,58.027501323762245
182.0,60.04570396948281
183.0,71.46850881806814
184.0,56.843347392741535
185.0,63.137105382240534
186.0,59.979437634076156
187.0,53.17311988686526
188.0,62.75802897266892
189.0,68.63984474544799
190.0,67.95923267387445
191.0,70.68341037418229
192.0,84.904517480165
193.0,69.29539539817088
194.0,50.633765330648295
195.0,75.1074580898265
196.0,71.38471092393983
197.0,77.17255217393001
198.0,63.84948891088082
199.0,57.38287088102458
200.0,62.746549409660915
201.0,70.25192159048844
202.0,75.96276486632884
203.0,73.2241890371393
204.0,80.4096634274606
205.0,73.75979001335386
206.0,72.42494229446882
207.0,77.083935594777
208.0,59.664894031004486
209.0,66.061371268272
210.0,67.76224296801351
211.0,69.00582393757308
212.0,70.5370925839414
213.0,84.79781326042011
214.0,66.38440445766607
215.0,71.33895150717983
216.0,67.70770881464513
217.0,68.83107780167393
218.0,67.60314433425845
219.0,80.34588293136241
220.0,61.97351481436075
221.0,63.58213006140685
222.0,55.77250491342136
223.0,67.8679794072683
224.0,66.97584376363265
225.0,60.35136506473954
226.0,82.83310551849779
227.0,72.36262285675811
228.0,69.02750873078087
229.0,69.20512282235858
230.0,69.81436555136546
231.0,69.71441664068789
232.0,65.07071044133578
233.0,71.52052267244555
234.0,70.64589446420253
235.0,66.43454247517464
236.0,75.70455774341305
237.0,65.45839549889602
238.0,68.88239590862605
239.0,56.26864434493261
240.0,64.14365884961458
241.0,57.33870997728032
242.0,76.58962238142105
243.0,63.768499620823484
244.0,56.803161572338
245.0,65.96139069192333
246.0,62.8100274132133
247.0,72.3729191616488
248.0,88.02483855216033
249.0,66.20162346009532
250.0,67.53438308390712
251.0,62.8812961206754
252.0,71.28076468060708
253.0,73.7780002512057
254.0,68.45160828837673
255.0,73.05279732749364
256.0,66.86388584888982
257.0,76.61754948097717
258.0,68.75602175791201
259.0,60.898522402318115
260.0,66.55606335261521
261.0,63.94109532251408
262.0,64.13275977200595
263.0,81.16616023275672
264.0,73.36474424919213
265.0,73.94662712070411
266.0,75.24799909081221
267.0,68.4853982330119
268.0,72.16276851559246
269.0,73.65316524766831
270.0,70.03819916130645
271.0,71.77552928202851
272.0,67.28476891249461
273.0,65.52151182681611
274.0,69.75663290186246
275.0,82.99452999537526
276.0,59.995083114680504
277.0,64.29094133821377
278.0,65.90494744761604
279.0,74.45729761421345
280.0,63.43754601265698
281.0,78.33884971309965
282.0,67.20534568408205
283.0,68.74809505963208
284.0,67.13785792469575
285.0,79.3671491075709
286.0,68.22202411605643
287.0,67.09879676101612
288.0,55.90808773506039
289.0,67.65301035769212
290.0,56.91711227988092
291.0,73.3795306798104
292.0,82.00795859214423
293.0,69.0502080646609
294.0,78.0838396737684
295.0,76.88977345567518
296.0,68.58007328220097
297.0,66.45526777393569
298.0,74.3467301207622
299.0,70.67201323776736
300.0,67.84940498082008
301.0,67.34901441408833
302.0,75.13207401322855
303.0,69.5720691898254
304.0,68.58646411026817
305.0,61.087555422031855
306.0,81.0926500367496
307.0,70.5725817241568
308.0,73.02265722542352
309.0,59.71293270415841
310.0,78.02671721372886
311.0,80.74795189464793
312.0,79.80859317223229
313.0,75.87488175461053
314.0,66.03142488402727
315.0,62.19112765708478
316.0,74.9979670683489
317.0,75.6621604900554
318.0,72.11271133789064
319.0,66.84786554177697
320.0,74.30648317925869
321.0,68.72891607315232
322.0,63.22744205897545
323.0,64.94663264493877
324.0,69.01907757633688
325.0,71.79573552154444
326.0,74.18133281119586
327.0,62.42594627223564
328.0,73.15726787923253
329.0,63.926164997162566
330.0,78.12639574216928
331.0,51.61807966049663
332.0,73.24140593887824
333.0,62.180185045302245
334.0,66.301100451133
335.0,67.26659431356464
336.0,64.87400888458772
337.0,70.87563739997344
338.0,79.85402973692617
339.0,75.23568099323552
340.0,72.77471719345152
341.0,72.78041271455022
342.0,63.63670675375699
343.0,75.37199649331328
344.0,69.90146033737231
345.0,89.99952714748493
346.0,71.59909813800982
347.0,71.3811242474119
348.0,76.02298794009566
349.0,71.08605736634004
350.0,80.08122470734354
351.0,70.55873765877531
352.0,71.71356720581268
353.0,72.33658854886134
354.0,60.39476215326072
355.0,72.02640881311875
356.0,56.12057871415775
357.0,68.18473972494776
358.0,65.49234912095962
359.0,71.89782795977037
360.0,58.55276930877915
361.0,64.83672391833086
362.0,78.94947891740408
363.0,83.16364225880321
364.0,70.11953487238883
365.0,67.73707143637273
366.0,77.54429978995317
367.0,71.77951313622154
368.0,83.77565361062064
369.0,71.37537434420615
370.0,65.19609768586619
371.0,66.06143023190252
372.0,68.53843826308862
373.0,60.908156262206404
374.0,67.48991754859169
375.0,66.38089272843501
376.0,65.2030880585288
377.0,63.40616671494499
378.0,79.28146412240375
379.0,68.3566811216479
380.0,68.44480412630716
381.0,72.75512112803955
382.0,65.38883282353787
383.0,62.67991830455561
384.0,75.60754169535085
385.0,64.8836840505961
386.0,71.23233052393421
387.0,86.0147603593943
388.0,64.39578312010975
389.0,63.9844653665311
390.0,64.6148675117625
391.0,74.05577898492108
392.0,63.60204637076587
393.0,77.03500760184941
394.0,73.84507787708156
395.0,62.23521769072873
396.0,67.119557040043
397.0,58.60678570134263
398.0,69.15445924429103
399.0,60.2313821073345
400.0,81.44110419740937
401.0,70.80398447496665
402.0,83.77348862310208
403.0,78.82114157920603
404.0,61.59087970347966
405.0,70.84508045645357
406.0,64.42272518485662
407.0,62.71568675839363
408.0,74.02894858134287
409.0,61.89216725539412
410.0,70.02727941158636
411.0,60.53386339627298
412.0,69.9951038060568
413.0,86.51515733100364
414.0,64.84051010087633
415.0,60.57098459776572
416.0,73.47662507041356
417.0,72.5769226624123
418.0,66.49034681244991
419.0,67.81497541707479
420.0,68.18061634760579
421.0,68.31447714483123
422.0,68.85617888894795
423.0,66.28321976091406
424.0,74.12154963929873
425.0,64.63669508652809
426.0,69.69527046150819
427.0,60.71470710666983
428.0,61.30995188415348
429.0,64.14618112277641
430.0,65.16245344903265
431.0,62.20071151861077
432.0,48.04076330998508
433.0,78.40092448723176
434.0,68.27055242302416
435.0,65.2205534765487
436.0,74.21459054690331
437.0,64.88674131128586
438.0,73.7361491534433
439.0,74.91765648867995
440.0,66.55785581753759
441.0,68.110697554667
442.0,75.65335273801247
443.0,75.90227529489454
444.0,67.76428469795971
445.0,77.41935319865127
446.0,74.798950888164
447.0,64.56460258630669
448.0,68.17445895160853
449.0,69.68129665418216
450.0,66.79902673627922
451.0,75.952935831665
452.0,67.13587953672645
453.0,61.783868870999285
454.0,73.86053513168739
455.0,59.39430512937645
456.0,74.54594777762786
457.0,71.83379609522105
458.0,67.9633584740791
459.0,64.85218304659172
460.0,60.897401677788864
461.0,61.010409695476895
462.0,54.72814881730736
463.0,68.22765078429826
464.0,68.93903662460528
465.0,69.23773837296271
466.0,77.31769255423752
467.0,57.55062761176124
468.0,68.85416779086047
469.0,65.46238349579505
470.0,73.48381678286879
471.0,69.31213329613607
472.0,66.00824637574594
473.0,74.89959788329422
474.0,65.07570750343373
475.0,56.69268476867942
476.0,68.39292913920742
477.0,77.8091931949605
478.0,68.32829384645972
479.0,82.46783248880345
480.0,58.5246632711045
481.0,78.74555322914647
482.0,65.45350925268434
483.0,70.96258912202826
484.0,77.05948512436501
485.0,62.57226108369019
486.0,62.462003362269776
487.0,65.3332489365888
488.0,68.67454796211278
489.0,59.10407741187593
490.0,68.79117864084785
491.0,61.14432687403516
492.0,80.41082010093281
493.0,72.71643707657459
494.0,72.86302684864303
495.0,73.3031428252909
496.0,82.38113634475341
497.0,76.04386424961127
498.0,70.89380914220018
499.0,65.41481438760528
500.0,69.73793268069147
501.0,62.487184904885595
502.0,60.969049884359634
503.0,74.95022690140718
504.0,66.4301714087961
505.0,71.95309745999006
506.0,60.98901631104883
507.0,70.16472199140492
508.0,71.86727555472385
509.0,67.97868932133495
510.0,79.57649028258122
511.0,69.94050807223314
512.0,73.28866030021882
513.0,77.86455225750525
514.0,57.67013636128971
515.0,80.67723145993341
516.0,75.53905851346312
517.0,63.93561731850891
518.0,77.18989878037988
519.0,84.10063782364666
520.0,65.1137623386188
521.0,70.3400063066933
522.0,68.88399011665729
523.0,64.49396028905679
524.0,70.57750479165655
525.0,72.70119488184692
526.0,60.97436023580353
527.0,73.23090478592319
528.0,73.82303791056648
529.0,73.98870584145206
530.0,71.33476995909093
531.0,71.50521344413191
532.0,73.3802341122022
533.0,75.84456438899238
534.0,72.26733700762229
535.0,77.2266719670849
536.0,64.26755490600044
537.0,70.19567181073555
538.0,72.95971250181967
539.0,71.31597339256435
540.0,73.4951635744283
541.0,59.47508930522817
542.0,62.118864072607934
543.0,58.04868255112717
544.0,80.39188283776495
545.0,71.37328463252383
546.0,71.09634530325839
547.0,61.59470082446516
548.0,64.94219361641538
549.0,65.1667077994614
550.0,66.19253025370077
551.0,69.26159209321757
552.0,60.68792437930124
553.0,82.735506142264
554.0,70.53955579009272
555.0,73.92386645125512
556.0,69.31925279284633
557.0,64.34947252391387
558.0,69.00828555007789
559.0,76.0713870571686
560.0,67.48243744641542
561.0,61.71439875840693
562.0,65.39918457680996
563.0,72.26945511630646
564.0,68.09468859655948
565.0,71.03455666760577
566.0,75.39626556431999
567.0,53.622785251725325
568.0,72.02303968246366
569.0,82.4877559645051
570.0,88.37049408903361
571.0,67.2969850878546
572.0,73.47193167859318
573.0,66.43330093304718
574.0,67.44414223182926
575.0,71.66128010187585
576.0,67.90980957151066
577.0,68.02134496447867
578.0,69.4404925265843
579.0,75.74387258044949
580.0,66.7200566192087
581.0,80.41068440989235
582.0,66.58761801248168
583.0,83.08670950054224
584.0,73.06232873606172
585.0,73.92507434615973
586.0,69.7156650690904
587.0,59.4777798496297
588.0,66.53801647399234
589.0,68.46446116388826
590.0,77.96535200614804
591.0,73.45209209388217
592.0,68.15968904687695
593.0,71.06283198226588
594.0,75.78857098256624
595.0,68.92910714057491
596.0,66.64826235246797
597.0,73.70802179840774
598.0,70.71999715667188
599.0,72.91279822781645
600.0,76.41205219053951
601.0,71.53633840747938
602.0,76.37885139814396
603.0,64.60609768294641
604.0,87.51519035426548
605.0,66.49416372784617
606.0,69.52699463303559
607.0,75.92501361952218
608.0,60.71461294278959
609.0,77.10555662509424
610.0,75.81514732318402
611.0,68.72935157500754
612.0,67.205678996616
613.0,69.48793443426486
614.0,62.61994746982022
615.0,65.3020951139007
616.0,70.66116984108874
617.0,71.08916195988147
618.0,68.97467593052966
619.0,71.40435478096909
620.0,76.73567647426974
621.0,80.72284771646223
622.0,56.49899844405569
623.0,80.41238486514904
624.0,88.51981829737822
625.0,79.95142809522929
626.0,77.25341326618064
627.0,68.48982790476236
628.0,60.12148500787995
629.0,71.64062321986226
630.0,66.81387156104778
631.0,71.30484042012105
632.0,70.18205786287524
633.0,67.91379579188356
634.0,62.164723496029055
635.0,51.677463746358974
636.0,74.16014010463844
637.0,80.1474461136368
638.0,63.68756758875922
639.0,67.59597279686254
640.0,78.49189451466503
641.0,69.37150779690354
642.0,72.37828722774202
643.0,75.8236463804761
644.0,72.37392867112156
645.0,68.05362512585221
646.0,65.93604983835132
647.0,51.33150350662184
648.0,69.93858432667066
649.0,70.69334249907439
650.0,77.00645891307563
651.0,61.387683097993566
652.0,71.52401827675092
653.0,72.67047536004418
654.0,76.17504644963829
655.0,66.92435709933319
656.0,75.03681655880628
657.0,68.92471908378961
658.0,61.061610945684365
659.0,67.82354904628873
660.0,72.25408206253616
661.0,67.92020538208473
662.0,59.4615848618586
663.0,73.4992877413888
664.0,75.68344547156616
665.0,72.97171050564327
666.0,64.91938482089225
667.0,68.22339591728537
668.0,72.83094804336883
669.0,82.89880956156826
670.0,57.02845032142642
671.0,69.63857134077747
672.0,68.79878264010286
673.0,63.16067236740773
674.0,69.65054342083282
675.0,68.59470439135184
676.0,68.74294758590122
677.0,86.42546708583986
678.0,72.32849802317135
679.0,73.54970619385395
680.0,59.19455432053619
681.0,65.98663136219768
682.0,69.1635019238122
683.0,77.40988317290818
684.0,67.57769837295965
685.0,54.176637660690524
686.0,58.439974512934654
687.0,78.84500891640641
688.0,70.98309909337023
689.0,74.238423879941
690.0,88.18377010195708
691.0,67.81871077511194
692.0,72.75450366062569
693.0,65.85707610364909
694.0,69.40993094289244
695.0,70.56984336882343
696.0,71.01978179429284
697.0,65.88829469670054
698.0,76.15000885635386
699.0,67.30220385510786
700.0,73.01242820897855
701.0,67.7320280167891
702.0,59.71107099544377
703.0,66.69253550863498
704.0,61.987550271318035
705.0,77.40029698420634
706.0,64.37947673216199
707.0,70.36953016677315
708.0,75.79677204733626
709.0,67.76563914634782
710.0,61.64765554345156
711.0,78.04891641654828
712.0,77.2874842524594
713.0,68.86405160430796
714.0,62.0483139257844
715.0,65.78583187641213
716.0,67.5641797583168
717.0,75.3889548455197
718.0,71.88639648526403
719.0,76.06504523110449
720.0,77.00396162779484
721.0,78.26186092424132
722.0,68.65331480398314
723.0,77.63599993523718
724.0,82.03519421150658
725.0,76.97031033008528
726.0,57.15937060962504
727.0,62.63024778953063
728.0,60.95772553468915
729.0,77.75926417751211
730.0,69.69491788673413
731.0,82.84838450499286
732.0,70.87736479571456
733.0,81.29054470447896
734.0,80.61181708397393
735.0,67.26081035774189
736.0,79.00735538486859
737.0,82.3582037252322
738.0,71.16704478819607
739.0,75.57630268549245
740.0,60.30137042570697
741.0,69.23046296624005
742.0,80.49340377188233
743.0,83.4031906496737
744.0,67.51687021317979
745.0,88.62129611954214
746.0,75.3250751472026
747.0,74.18285001943187
748.0,59.64349074676502
749.0,75.0995657215492
750.0,63.19003852154858
751.0,66.68092017295093
752.0,68.52011814082607
753.0,56.27845441515273
754.0,61.59857093741854
755.0,74.58700959310833
756.0,68.96614013792954
757.0,70.1062989975234
758.0,69.44945133484501
759.0,74.85041963901767
760.0,70.55816754957964
761.0,80.8364954685007
762.0,70.62022106239107
763.0,52.50692089918118
764.0,65.44397965638633
765.0,72.06517063809146
766.0,73.9410251330948
767.0,72.65261275618718
768.0,70.78067786244495
769.0,63.2942205314358
770.0,75.11781460048934
771.0,61.65579104228582
772.0,74.63178114999411
773.0,64.40365270069245
774.0,67.05775995775605
775.0,82.02291123621718
